company,location,industry,total_laid_off,percentage_laid_off,date,stage,country,funds_raised_millions
638,99,26,80.0,0.25791719543147207,2020-04-01,7,56,197.0
900,148,26,80.0,0.5,2020-04-01,6,56,62.0
917,125,1,80.0,0.25791719543147207,2020-04-01,6,56,46.0
1200,126,20,80.0,0.6,2020-04-01,6,56,81.0
1798,184,31,80.0,0.5,2020-04-01,5,56,33.0
854,148,18,349.0,0.18,2020-03-31,7,56,227.0
25,150,20,210.0,0.3,2020-03-31,6,56,89.0
1364,159,2,194.0,0.41,2020-03-31,10,56,310.0
1679,148,30,108.0,0.3,2020-03-31,8,56,467.0
1892,8,18,65.0,0.37,2020-03-31,7,56,69.0
1463,149,24,50.0,0.25,2020-03-31,0,56,156.5
1455,112,20,40.0,0.25791719543147207,2020-03-31,15,56,55.0
75,148,25,20.0,0.25791719543147207,2020-03-31,5,56,26.0
1851,159,11,17.0,0.04,2020-03-31,6,56,91.0
470,149,20,5.0,0.14,2020-03-31,5,56,26.0
30,148,31,80.0,0.25791719543147207,2020-03-31,6,56,67.0
337,150,20,80.0,0.25791719543147207,2020-03-31,3,56,4.0
485,126,31,80.0,0.3,2020-03-31,5,56,116.0
853,8,13,80.0,0.35,2020-03-31,4,56,8.0
1473,150,10,80.0,0.25791719543147207,2020-03-31,15,56,156.5
1853,24,16,80.0,0.25791719543147207,2020-03-31,8,56,130.0
1626,148,2,250.0,0.3,2020-03-30,9,56,423.0
1351,8,8,120.0,0.25,2020-03-30,7,56,423.0
560,123,31,80.0,0.2,2020-03-30,5,22,48.0
727,173,13,70.0,0.3,2020-03-30,4,25,45.0
1203,99,10,51.0,0.3,2020-03-30,6,56,110.0
993,159,21,31.0,0.09,2020-03-30,1,56,77.0
200,148,18,30.0,0.1,2020-03-30,15,56,156.5
301,24,22,30.0,0.25791719543147207,2020-03-30,8,56,110.0
1512,171,30,30.0,0.25791719543147207,2020-03-30,4,14,82.0
945,126,24,25.0,0.75,2020-03-30,4,56,18.0
264,148,26,20.0,0.25791719543147207,2020-03-30,4,56,75.0
818,126,12,9.0,0.5,2020-03-30,3,56,15.0
424,148,26,80.0,0.25791719543147207,2020-03-30,6,56,31.0
1861,99,25,400.0,0.39,2020-03-29,5,56,219.0
72,159,20,17.0,1.0,2020-03-29,5,56,25.0
1252,148,2,10.0,0.25791719543147207,2020-03-29,4,56,13.0
1649,67,31,250.0,0.5,2020-03-28,7,22,47.0
1784,126,24,250.0,0.25791719543147207,2020-03-28,11,56,2250.0
1338,126,26,80.0,0.25791719543147207,2020-03-28,9,56,541.0
1134,98,0,451.0,0.85,2020-03-27,15,55,3000.0
172,99,30,406.0,0.3,2020-03-27,7,56,623.0
704,164,2,250.0,1.0,2020-03-27,15,46,95.0
552,148,26,227.0,0.25791719543147207,2020-03-27,15,56,18.0
447,24,6,200.0,0.25791719543147207,2020-03-27,8,56,430.0
1343,99,12,175.0,0.25791719543147207,2020-03-27,6,56,127.0
199,126,24,130.0,0.25,2020-03-27,5,56,77.0
868,126,24,127.0,0.3,2020-03-27,6,56,560.0
651,148,30,100.0,0.25,2020-03-27,7,56,403.0
1862,24,30,100.0,0.2,2020-03-27,0,56,107.0
1039,179,10,78.0,0.3,2020-03-27,1,7,201.0
434,8,17,75.0,0.25791719543147207,2020-03-27,8,56,133.0
1309,152,1,60.0,0.25791719543147207,2020-03-27,4,56,12.0
152,179,10,47.0,0.1,2020-03-27,5,7,49.0
943,157,24,47.0,0.25791719543147207,2020-03-27,6,5,263.0
1121,148,12,40.0,0.25791719543147207,2020-03-27,3,56,20.0
162,24,12,30.0,0.2,2020-03-27,6,56,60.0
1599,159,25,30.0,0.2,2020-03-27,15,56,41.0
1136,139,20,20.0,0.25791719543147207,2020-03-27,5,56,25.0
1618,126,26,10.0,0.25791719543147207,2020-03-27,5,56,68.0
147,46,10,80.0,0.25791719543147207,2020-03-27,4,5,156.5
979,148,7,80.0,0.25791719543147207,2020-03-27,15,56,156.5
1236,8,16,80.0,0.25791719543147207,2020-03-27,11,56,273.0
133,148,26,250.0,0.5,2020-03-26,6,56,88.0
566,67,31,200.0,0.25791719543147207,2020-03-26,15,22,156.5
1284,139,16,50.0,0.1,2020-03-26,9,56,149.0
512,176,8,47.0,0.1,2020-03-26,6,7,149.0
1186,38,30,44.0,0.25791719543147207,2020-03-26,7,56,123.0
1205,148,24,41.0,0.75,2020-03-26,5,56,34.0
674,50,26,23.0,0.2,2020-03-26,5,56,47.0
392,148,22,13.0,1.0,2020-03-26,3,56,5.0
1076,99,20,80.0,0.4,2020-03-26,5,56,35.0
1656,148,31,300.0,0.25,2020-03-25,7,56,981.0
965,148,24,100.0,0.25791719543147207,2020-03-25,5,56,179.1
1310,176,23,78.0,0.3,2020-03-25,15,7,156.5
1107,148,21,75.0,0.15,2020-03-25,15,56,156.5
1770,148,31,56.0,0.23,2020-03-25,5,56,26.0
1155,8,20,52.0,0.28,2020-03-25,6,56,48.0
1806,148,7,50.0,0.75,2020-03-25,4,56,24.0
1161,126,21,30.0,0.23,2020-03-25,5,56,35.0
824,139,23,12.0,0.05,2020-03-25,15,56,233.0
525,148,6,10.0,0.25791719543147207,2020-03-25,4,56,22.0
348,167,24,80.0,0.25791719543147207,2020-03-25,4,56,5.0
360,99,2,80.0,0.3,2020-03-25,7,56,296.0
478,148,24,80.0,0.08,2020-03-25,5,56,180.0
1708,126,26,80.0,0.25791719543147207,2020-03-25,4,56,8.0
1485,148,31,400.0,0.33,2020-03-24,7,56,359.0
1573,121,2,130.0,0.25791719543147207,2020-03-24,15,56,156.5
609,112,12,87.0,0.67,2020-03-24,5,56,20.0
1855,148,24,80.0,0.3,2020-03-24,5,56,79.0
1648,148,31,20.0,0.25791719543147207,2020-03-24,5,56,35.0
598,176,26,80.0,0.25,2020-03-24,15,7,156.5
1204,172,13,80.0,0.4,2020-03-24,15,56,47.0
1500,40,30,80.0,0.25791719543147207,2020-03-24,7,56,117.0
386,126,24,375.0,0.15,2020-03-23,10,56,1600.0
395,126,24,150.0,0.18,2020-03-23,7,56,280.0
902,159,26,91.0,0.5,2020-03-23,0,56,2.0
1603,8,31,38.0,0.22,2020-03-23,5,56,36.0
494,150,20,20.0,0.25791719543147207,2020-03-23,0,56,0.0
690,99,6,20.0,0.4,2020-03-23,15,56,7.0
1660,148,25,15.0,0.17,2020-03-23,5,56,48.0
889,148,10,13.0,0.25,2020-03-23,6,56,94.0
261,148,31,80.0,0.2,2020-03-23,3,56,3.0
518,126,26,80.0,0.2,2020-03-23,6,56,70.0
1876,99,11,80.0,0.25791719543147207,2020-03-23,5,56,164.0
605,126,11,784.0,0.98,2020-03-20,0,56,120.0
1202,150,31,45.0,0.25791719543147207,2020-03-20,5,56,39.0
260,179,16,30.0,0.5,2020-03-20,3,7,7.0
1835,8,21,18.0,0.25791719543147207,2020-03-20,4,56,16.0
1419,99,31,80.0,1.0,2020-03-20,3,56,5.0
1720,139,31,80.0,0.25791719543147207,2020-03-20,6,56,526.0
215,17,30,120.0,0.25791719543147207,2020-03-19,7,22,214.0
519,148,25,84.0,1.0,2020-03-19,15,56,156.5
1335,40,31,50.0,0.5,2020-03-19,5,56,17.0
949,24,31,34.0,0.25791719543147207,2020-03-19,6,56,81.0
78,173,28,80.0,0.25791719543147207,2020-03-19,4,25,74.0
1259,126,11,80.0,1.0,2020-03-19,15,56,13.0
1674,137,26,80.0,0.25791719543147207,2020-03-19,0,56,0.0
604,25,20,4.0,0.2,2020-03-18,3,56,4.0
803,50,31,130.0,0.22,2020-03-16,6,56,79.0
723,8,29,16.0,1.0,2020-03-16,3,56,6.0
1419,99,31,80.0,1.0,2020-03-16,3,56,5.1
745,99,30,8.0,0.1,2020-03-13,15,56,45.0
1179,148,2,6.0,0.75,2020-03-13,3,56,1.0
1578,99,26,20.0,0.4,2020-03-12,6,56,90.0
507,150,18,75.0,0.25791719543147207,2020-03-11,4,56,12.0
191,37,22,500.0,0.14,2020-03-11,1,56,156.5
